procedure_code,body_system,procedure_name,care_setting,segmentation_type,segment,typical_bill_amount_rm,typical_bill_p25_rm,typical_bill_p75_rm,average_los_days,los_description,number_of_discharges_band,data_status,source_pdf_page,source_url
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Pahang,8000,6600,10300,,,1 - 49,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Perak,8300,5200,11900,,,100 - 499,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Perlis,5100,4300,11900,,,1 - 49,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Pulau Pinang,7300,5200,10600,,,500 - 999,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Sabah,,,,,,,Insufficient credible data,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Sarawak,7800,4500,14700,,,1 - 49,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Selangor,8700,5900,15000,,,500 - 999,Published,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Facility State,Terengganu,,,,,,,Insufficient credible data,60,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Age Group,Age 20 and below,7100,5100,10200,3.0,,100 - 499,Published,61,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Age Group,Age between 21 – 40,7400,5200,11200,2.9,,500 - 999,Published,61,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Age Group,Age between 41 – 60,9200,6000,15100,3.0,,500 - 999,Published,61,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Inpatient,Age Group,Age 61 and above,10300,6200,18000,3.0,,100 - 499,Published,61,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Overall,All,3400,2500,4900,,Discharge within the same day,50 - 99,Published,59,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Johor,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Kedah,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Kelantan,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Kuala Lumpur,3500,1200,7000,,,1 - 49,Published,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Melaka,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Negeri Sembilan,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Pahang,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Perak,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Perlis,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Pulau Pinang,3400,2700,4400,,,1 - 49,Published,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Sabah,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Sarawak,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Selangor,3400,1400,5000,,,1 - 49,Published,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Facility State,Terengganu,,,,,,,Insufficient credible data,62,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Age Group,Age 20 and below,,,,,Discharge within the same day,,Insufficient credible data,63,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Age Group,Age between 21 – 40,3300,2400,4500,,Discharge within the same day,1 - 49,Published,63,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Age Group,Age between 41 – 60,3400,2500,4900,,Discharge within the same day,1 - 49,Published,63,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T4,"Ear, Nose, and Throat (ENT)",Laryngoscopy,Daycare,Age Group,Age 61 and above,,,,,Discharge within the same day,,Insufficient credible data,63,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Overall,All,12400,10200,15700,2.3,,"1,000 - 4,999",Published,64,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Johor,12900,11000,16000,,,100 - 499,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Kedah,12900,11100,16200,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Kelantan,10100,7900,12500,,,1 - 49,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Kuala Lumpur,12000,10400,15200,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Melaka,13800,10300,15800,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Negeri Sembilan,15500,13100,17200,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Pahang,11500,9100,13700,,,1 - 49,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Perak,12100,10700,14400,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Perlis,,,,,,,Insufficient credible data,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Pulau Pinang,11200,8900,12400,,,50 - 99,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Sabah,12100,9400,18200,,,1 - 49,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Sarawak,7400,6500,8800,,,1 - 49,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Selangor,12800,10700,16500,,,100 - 499,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Facility State,Terengganu,12800,12200,13100,,,1 - 49,Published,65,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Age Group,Age 20 and below,12200,10100,15300,2.3,,500 - 999,Published,66,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Age Group,Age between 21 – 40,15800,11400,19600,2.7,,50 - 99,Published,66,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Age Group,Age between 41 – 60,17700,13300,21600,2.4,,1 - 49,Published,66,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T5,"Ear, Nose, and Throat (ENT)",Removal of Both the Adenoids & Tonsils,Inpatient,Age Group,Age 61 and above,,,,,,,Insufficient credible data,66,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
T6,"Ear, Nose, and Throat (ENT)",Septoplasty (Nose Wall/Septum Surgery),Inpatient,Overall,All,20100,15800,25000,2.5,,"1,000 - 4,999",Published,67,https://www.liam.org.my/library/healthcare/Price-Ranges-Common-Private-Healthcare-Services-Msia_27Jan2026.pdf
